GVKEY,EXECID,EXEC_FULLNAME,CEOANN,CO_PER_ROL,CONAME,Company Has CEO?,TITLEANN,TDC1,BONUS,STOCK_AWARDS,OPTION_AWARDS,NONEQ_INCENT,PENSION_CHG,OTHCOMP,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,TERM_PYMT,CHG_CTRL_PYMT,SHROWN_TOT,SHROWN_TOT_PCT,SHROWN_EXCL_OPTS,SHROWN_EXCL_OPTS_PCT,OPT_EXER_NUM,OPT_EXER_VAL,SHRS_VEST_NUM,SHRS_VEST_VAL,AGE,OPTION_AWARDS_NUM,OPTION_AWARDS_FV,STOCK_AWARDS_FV,OPT_UNEX_EXER_NUM,OPT_UNEX_UNEXER_NUM,OPT_UNEX_EXER_EST_VAL,OPT_UNEX_UNEXER_EST_VAL,STOCK_UNVEST_NUM,STOCK_UNVEST_VAL,EIP_UNEARN_NUM,EIP_UNEARN_VAL,PENSION_VALUE_TOT,PENSION_PYMTS_TOT,DEFER_CONTRIB_EXEC_TOT,DEFER_CONTRIB_CO_TOT,DEFER_EARNINGS_TOT,DEFER_WITHDR_TOT,DEFER_BALANCE_TOT,DEFER_RPT_AS_COMP_TOT,EXECRANKANN,OTHANN,,TDC2,RSTKGRNT,OPTION_AWARDS_BLK_VALUE,OPTION_AWARDS_RPT_VALUE,LTIP,ALLOTHTOT,ALLOTHPD,SAL_PCT,TOTAL_CURR_PCT,TOTAL_SEC_PCT,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,TDC1_PCT,TDC2_PCT,RET_YRS,COMMENT,PCEO,REASON,EXEC_LNAME,EXEC_FNAME,EXEC_MNAME,GENDER,SICDESC,NAICSDESC,INDDESC,SPCODE,TICKER,NAICS,SPINDEX,SIC,,,
1704,13932,Gary E. Dickerson,CEO,46415,APPLIED MATERIALS INC,Yes,"Chief Executive Officer, President and Director",16425.005,0,0,0,14905.273,0,539.732,16425.005,980,16425.005,36488.714,6893,24798.55,1652.231,0.135,1652.231,0.135,708.196,9401.409,465,10662.3,57,0,0,0,250,750,1757.5,5272.5,355,7547.15,550,11544.5,0,0,0,0,0,0,0,0,1,,,3634.901,,,,,,,11.288,6.21,30.1,30.1,62.384,30.1,28.27,,,,,Byrne,John,,MALE,"SEMICONDUCTOR,RELATED DEVICE",Semiconductor and Related Device Manufacturing,Semiconductors,MD,AMD,334413,4530,3674,,,1704
1706,24292,Mark E. Goldstein,CEO,24868,ACTUANT CORP  -CL A,Yes,"Chief Executive Officer, President and Director",3118.504,44.701,1299.999,699.806,155.227,0,96.236,2963.277,712.009,2963.277,1917.274,0,6620.064,171.072,0.27,171.072,0.27,48,695.642,7,258.16,58,47.202,699.806,1299.999,295.6,161.982,3073.58,1024.542,93.328,3147.954,0,0,0,0,115.769,52.407,276.281,0,5062.874,155.227,1,,,2455.07,,,,,,,,,,,,,,,,,,Norrod,Forrest,E.,MALE,"SEMICONDUCTOR,RELATED DEVICE",Semiconductor and Related Device Manufacturing,Semiconductors,MD,AMD,334413,4530,3674,,,1706
1722,24742,Patricia A. Woertz,CEO,31699,ARCHER-DANIELS-MIDLAND CO,Yes,Executive Chairman and Chairman of Executive Committee,16311.521,0,5020.194,6035.93,3263.4,711.42,608.538,17022.941,1383.459,17022.941,13568.959,32869.838,51279.817,3337.015,0.538,1080.897,0.174,0,0,153.269,7602.142,61,471.557,6035.93,5020.194,2141.646,1069.581,50911.135,19950.006,341.652,17765.904,30.77,1600.04,2739.656,0,0,0,17.29,0,339.499,0,1,,,8135.018,,,,,,,0,0,-50.961,-50.961,81.675,-51.017,-76.911,,,CEO,,Bertolini,Mark,T.,MALE,HOSPITAL & MEDICAL SVC PLANS,Direct Health and Medical Insurance Carriers,Managed Health Care,SP,AET,524114,3510,6324,,,1722
1743,30801,Judy R. McReynolds,CEO,32141,ARCBEST CORP,Yes,"Chief Executive Officer, President and Director",2276.428,0,329.312,0,1309.673,45.704,37.443,2322.132,600,2322.132,2321.87,1357.75,7270.27,30.37,0.117,30.37,0.117,7.5,25.05,8,304,51,0,0,329.312,0,0,0,0,66,3060.42,0,0,749.09,0,0,0,0,0,0,0,1,,,3702.429,,,,,,,1.098,1.098,-2.294,-2.294,10.51,-2.321,-51.487,,,,,Zubretsky,Joseph,M.,MALE,HOSPITAL & MEDICAL SVC PLANS,Direct Health and Medical Insurance Carriers,Managed Health Care,SP,AET,524114,3510,6324,,,1743
1773,24903,Michael J. Long,CEO,25575,ARROW ELECTRONICS INC,Yes,"Chairman, Chief Executive Officer and President",8029.627,0,3749.949,1250.014,1830.9,3377.635,48.764,11407.262,1150,11407.262,12295.025,16574.956,36490.531,461.988,0.489,461.988,0.489,66.779,1832.169,72.393,4055.557,55,61.238,1250.014,3749.949,173.739,162.464,3517.152,1807.054,72.567,4200.904,149.152,8634.41,14066.744,0,0,0,0,0,0,0,1,,,2307.574,,,,,,,0,0,2.634,2.634,-37.464,2.237,-71.905,,,,,McCarthy,Margaret,M.,FEMALE,HOSPITAL & MEDICAL SVC PLANS,Direct Health and Medical Insurance Carriers,Managed Health Care,SP,AET,524114,3510,6324,,,1773
1794,20400,James J. O'Brien,CEO,20548,ASHLAND INC,Yes,Executive Chairman and Chief Executive Officer,8179.296,0,3575.863,1751.496,1556.261,1241.218,71.8,9420.514,1223.876,9420.514,17341.885,13342.015,11354.24,17.924,0.027,17.924,0.027,215,7806.7,60.676,5442.03,60,50.1,1751.496,3575.863,206.675,126.325,9554.169,3629.567,70.432,7331.971,59.1,6152.31,13537.252,0,0,0,1960.316,0,16429.412,0,1,,,2587.077,,,,,,,5.355,5.355,18.862,18.862,18.672,18.862,-30.936,,,,,Guertin,Shawn,M.,MALE,HOSPITAL & MEDICAL SVC PLANS,Direct Health and Medical Insurance Carriers,Managed Health Care,SP,AET,524114,3510,6324,,,1794
1837,12438,"John W. Somerhalder, II",CEO,32750,AGL RESOURCES INC,Yes,"Chairman, Chief Executive Officer, President, Member of Executive Committee and Member of Finance & Risk Management Committee",6853.379,0,4372.269,0,1352.563,970.956,159.041,7824.335,969.506,7824.335,5231.081,7.5,14007.1,175.691,0.147,175.691,0.147,0,0,36.842,1779.015,58,0,0,4372.269,384.4,0,7125.503,0,5.45,203.939,220.18,10980.636,3028.467,0,202.34,131.521,420.564,0,2621.909,0,1,,,3616.527,,,,,,,,,,,,,,,,,,"Soistman, Jr.",Francis,S.,MALE,HOSPITAL & MEDICAL SVC PLANS,Direct Health and Medical Insurance Carriers,Managed Health Care,SP,AET,524114,3510,6324,,,1837
1860,35361,Robert J. Saltiel,CEO,43048,ATWOOD OCEANICS,Yes,"Chief Executive Officer, President, Director and Member of Executive Committee",5638.952,618.4,3684,0,352,0,218.877,5638.952,1384.075,5638.952,4820.82,0,13973.111,272.217,0.423,144.384,0.224,0,0,54.793,2865.868,51,0,0,3684,91.252,55.072,418.108,190.898,100.91,4408.758,107.217,4684.311,0,0,105.543,181.4,0,0,960.237,0,1,,,23410.682,,,,,,,-24.615,58.718,21.485,21.485,236.541,17.957,108.613,,,CEO,,McGlade,John,E.,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1860
1864,47989,Stuart A. Rose,CEO,51306,REX AMERICAN RESOURCES CORP,Yes,"Chairman, Chief Executive Officer and Member of Executive Committee",1154.5,0,0,0,1000,0,0,1154.5,154.5,1154.5,1154.5,1154,0,650.758,8.268,650.758,8.268,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,5681.905,,,,,,,3.175,3.175,37.491,37.491,83.319,37.739,82.402,,,,,Jones,Stephen,J.,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1864
1878,24798,Carl Bass,CEO,25457,AUTODESK INC,Yes,"Chief Executive Officer, President and Director",11040.453,0,8526.158,0,1448.428,0,5.544,11040.453,1060.323,11040.453,14907.634,20076.551,26776.291,584.799,0.257,284.799,0.125,97.5,1901.128,199.126,10492.211,58,0,0,8526.158,225,75,2293.875,764.625,290.817,15707.024,0,0,0,0,0,0,0,0,0,0,1,,,2408.402,,,,,,,9.087,9.087,39.337,39.337,68.261,10.324,28.596,,,,,Stanley,John,D.,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1878
1891,36251,Carlos A. Rodriguez,CEO,38270,AUTOMATIC DATA PROCESSING,Yes,"Chief Executive Officer, President and Director",7167.841,0,3141.881,1599.998,1471.68,1069.306,54.282,8237.147,900,8237.147,7365.033,3811.68,17845.981,123.703,0.026,123.703,0.026,119.65,3121.935,10,747.83,50,117.907,1599.998,3141.881,40.5,339.407,785.295,4733.385,72.509,5748.514,11.203,888.174,2668.113,0,0,0,73.457,0,543.439,0,1,,,1759.805,,,,,,,39.189,39.189,134.764,134.764,112.797,71.325,60.652,,,,,Crocco,M.,Scott,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1891
1913,18509,Dean A. Scarborough,CEO,18475,AVERY DENNISON CORP,Yes,Chairman and Chief Executive Officer,7332.591,0,4924.387,0,1032.408,4681.738,279.486,12013.019,1095,12013.019,8515.693,14851.801,22630.87,188.565,0.208,188.565,0.208,0,0,28.534,1427.061,58,0,0,4924.387,1459.136,154.137,19790.178,2744.199,22.758,1178.637,385.008,19939.564,20084.11,0,0,165.363,66.856,0,4823.056,1.31,1,,,5404.009,,,,,,,,,,,,,,,,,,Ghasemi,Seifollah,,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1913
1919,25661,Richard P. Hamada,CEO,26411,AVNET INC,Yes,"Chairman of Executive Board, Chief Executive Officer, Chairman of Global Executive Council and Director",5932.318,0,2288.202,1330.118,1382.184,973.982,31.814,6906.3,900,6906.3,7157.43,17056.879,24234.383,385.773,0.281,145.808,0.106,71.102,1224.544,59.845,2644.906,56,113.88,1330.118,2288.202,163.985,215.995,2493.45,2049.674,36.601,1599.83,106.736,4665.431,5126.16,0,0,0,0,0,0,0,1,,,1763.947,,,,,,,,,,,,,,,,,,Painter,Corning,F.,MALE,INDL INORGANIC CHEMICALS,Industrial Gas Manufacturing,Industrial Gases,SP,APD,325120,1510,2810,,,1919
1920,36936,Sherilyn S. McCoy,CEO,46963,AVON PRODUCTS,Yes,Chief Executive Officer and Director,9890.19,0,7700.004,0,900,292.292,90.186,10182.482,1200,10182.482,3073.278,8059.71,15422.701,41.456,0.01,41.456,0.01,0,0,40,590.8,55,0,0,7700.004,0,0,0,0,120,1126.8,110.119,1034.018,553.078,0,0,0,0,0,0,0,1,,,4153.189,,,,,,,2.769,2.769,18.811,25.971,13.242,7.034,-29.959,,,CEO,,Tilden,Bradley,D.,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1920
1926,26893,Thomas E. Ferguson,CEO,49446,AZZ INC,Yes,"Chief Executive Officer, President and Director",2279.107,0,450.002,450.007,668.72,0,60.378,2279.107,650,2279.107,1379.098,2536.955,3180.455,7.5,0.029,7.5,0.029,0,0,0,0,59,26.471,450.007,450.002,10,56.471,1.6,61.183,25.492,1157.846,0,0,0,0,0,0,0,0,0,0,1,,,1889.238,,,,,,,-27.899,-27.899,-17.287,-13.016,36.295,-9.168,-7.383,,,,,Johnson,Glenn,S.,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1926
1968,36440,Richard A. Meeusen,CEO,38480,BADGER METER INC,Yes,"Chairman, Chief Executive Officer and President",2386.318,816.75,351.981,263.998,301.244,108.908,47.345,2495.226,1421.75,2495.226,2347.654,4379.068,4379.068,147.106,1.018,147.106,1.018,6.3,190.589,5.7,277.818,59,11.812,263.998,351.981,45.133,39.546,913.488,557.736,22.425,1330.924,0,0,1138.077,0,0,0,0,0,0,0,1,,,2469.258,,,,,,,8.985,8.985,17.053,23.149,69.866,22.988,15.362,,,,,Minicucci,Benito,,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1968
1976,35068,Martin S. Craighead,CEO,36916,BAKER HUGHES INC,Yes,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",14694.137,0,6673.788,2658.109,3660.628,33.345,447.422,14709.83,1236.538,14709.83,10288.059,2775.308,27523.833,512.454,0.118,128.888,0.03,85.489,2875.828,35.905,2034.298,54,157.99,2658.109,6673.788,298.082,334.283,2306.681,1884.23,99.449,5576.105,46.007,2579.612,126.071,0,350.646,377.26,120.337,0,3299.939,17.652,2,,,2860.61,,,,,,,11.518,11.518,-23.302,-11.816,82.496,-12.213,27.337,,,,,"Pedersen, CPA",Brandon,S.,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1976
1979,34069,Dino A. Rossi,CEO,35785,BALCHEM CORP  -CL B,Yes,"Chairman, Chief Executive Officer and President",1569.235,0,286.69,332.75,827.08,0,40.155,2188.675,702,1569.235,10763.064,9885.72,11199.758,141.311,0.457,141.311,0.457,200.8,8732.097,7.23,461.732,60,0,0,0,135.818,53.083,5584.744,1470.436,26.182,1744.768,0,0,0,0,0,0,0,0,0,0,1,,,2103.302,,,,,,,-18.806,-18.806,8.216,13.976,70.207,-3.334,17.717,,,,,Loveless,Keith,,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1979
1988,30913,John A. Hayes,CEO,32263,BALL CORP,Yes,"Chairman, Chief Executive Officer and President",9174.415,0,1933.358,1746.18,4255.89,243.109,84.686,9412.55,1149.327,9412.55,10769.96,5360.749,28215.193,1130.797,0.822,171.887,0.125,20.887,2110.8,55.43,2926.148,49,178,1746.18,1933.358,761.07,463.29,30023.669,11046.899,12,818.04,137.2,9352.924,795.341,0,1188.376,20,3898.941,0,20610.249,4.974,1,,,1176.977,,,,,,,,,,,,,,,,,,Harrison,Andrew,R.,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,1988
2002,104,Richard L. Carrion,CEO,10822,POPULAR INC,Yes,"Chairman, Chief Executive Officer, Member of Funding Committee, Member of Pricing Committee, Chairman of Banco Popular De Puerto Rico and Chief Executive Officer of Banco Popular De Puerto Rico",3015.202,408.523,1750,0,875,885.277,331.679,5650.479,1808.523,3900.479,4980.953,622.941,1175.712,224.636,0.217,224.636,0.217,0,0,39.176,1080.474,61,0,0,0,0,0,0,0,63.379,2158.055,34.529,1175.712,7487.663,0,0,0,0,0,0,0,1,,,3500.523,,,,,,,,,,,,,,,,,,Sprague,Joseph,A.,MALE,"AIR TRANSPORT, SCHEDULED",Scheduled Passenger Air Transportation,Airlines,MD,ALK,481111,2030,4512,,,2002
2005,29222,Peter S. Ho,CEO,30401,BANK OF HAWAII CORP,Yes,"Chairman, Chief Executive Officer, President and Director of Bank of Hawali",7866.551,0,5680.158,0,1250,2.358,141.969,7868.909,794.424,7868.909,3448.944,0,13423.64,167.14,0.384,167.14,0.384,0,0,21.543,1260.193,49,0,0,5680.158,101.585,0,1140.945,0,22.677,1344.973,96.7,5735.278,10.928,0,0,99.88,9.491,0,555.622,0,3,,,3918.588,,,,,,,2.723,2.723,13.899,13.899,81.79,6.486,9.703,,,CEO,,Cox,Matthew,J.,MALE,WATER TRANSPORTATION,Coastal and Great Lakes Freight Transportation,Marine,SM,MATX,483113,2030,4400,,,2005
2019,14581,Gerald L. Hassell,CEO,14209,BANK OF NEW YORK MELLON CORP,Yes,"Chairman, Chief Executive Officer, Member of Executive Committee, Chairman of The Mellon Bank N A and Chief Executive Officer of The Mellon Bank N A",5785.839,0,7750.031,0,1244.64,1509.388,155.469,11659.528,1000,7295.227,9896.635,9137.714,25937.714,742.758,0.067,742.758,0.067,0,0,189.791,5987.138,62,0,0,3385.73,2409.337,290.985,17644.655,4797.252,370.227,15020.106,120.092,4872.159,18408.771,0,0,0,0,0,0,0,1,,,1560.102,,,,,,,2.721,2.721,6.336,6.336,41.045,5.703,5.703,,,,,Wine,Joel,M.,MALE,WATER TRANSPORTATION,Coastal and Great Lakes Freight Transportation,Marine,SM,MATX,483113,2030,4400,,,2019
2044,10441,Timothy M. Ring,CEO,8800,BARD (C.R.) INC,Yes,"Chairman, Chief Executive Officer and Chairman of Executive Committee",10096.26,0,4027.3,2198.986,1754.298,744.675,1023.676,10840.935,1092,10840.935,37562.536,0,11817.229,125.72,0.169,125.72,0.169,304.401,23723.764,56.078,9224.123,56,61.219,2198.986,4027.3,494.104,169.071,38828.978,5823.305,45.11,7516.228,90.592,15094.439,4826.493,0,507.715,809.413,2556.898,1082.309,15814.783,0,1,,,1009.647,,,,,,,2.723,2.723,38.303,38.303,71.582,5.161,14.89,,,,,Forest,Ronald,J.,MALE,WATER TRANSPORTATION,Coastal and Great Lakes Freight Transportation,Marine,SM,MATX,483113,2030,4400,,,2044
2049,31576,Patrick J. Dempsey,CEO,32981,BARNES GROUP INC,Yes,"Chief Executive Officer, President, Director and Member of Executive Committee",5022.248,0,2130.065,443.912,1538.22,1622.098,141.129,6644.174,768.75,6644.346,5629.44,3798.744,9664.719,243.786,0.445,243.786,0.445,15,279.286,35.554,1279.957,50,36.7,444.07,2130.079,189.701,68.165,3213.734,356.544,38.162,1412.377,80.2,2968.202,3373.02,0,0,0,0,0,0,0,1,,,1606.214,,,,,,,14.117,14.117,40.457,,,,,,,,,Hoppes,David,L.,MALE,WATER TRANSPORTATION,Coastal and Great Lakes Freight Transportation,Marine,SM,MATX,483113,2030,4400,,,2049
2055,24068,"Jamie Calvin Sokalsky, B.Comm., CA",CEO,24625,BARRICK GOLD CORP,Yes,"Chief Executive Officer, President, Non-Independent Director and Member of Finance Committee",6662.114,0,1194.12,0,0,236.793,5763.447,8093.027,898.667,6898.907,7190.176,0,0,0,,0,0,0,0,0,291.269,56,0,0,0,0,0,0,0,261.434,2821.459,0,0,0,0,0,0,0,0,0,0,4,,,915.525,,,,,,,,,,,,,,,,,,Heilmann,Peter,T.,MALE,WATER TRANSPORTATION,Coastal and Great Lakes Freight Transportation,Marine,SM,MATX,483113,2030,4400,,,2055
2080,10138,"Robert H. Spilman, Jr.",CEO,8802,BASSETT FURNITURE INDS,Yes,"Chief Executive Officer, President and Director",970.773,0,169.44,0,411.821,871.781,14.512,1842.554,375,1842.554,1967.314,1360.255,1695.441,193.064,1.827,193.064,1.827,0,0,18.8,294.2,57,0,0,169.44,36,4,381.96,46.32,23.2,454.72,0,0,2942.158,0,0,0,42.546,0,391.488,0,1,,,1177.95,,,,,,,0,0,34.275,35.89,19.097,3.197,3.197,,,,,Gorham,Roger,B.,MALE,"FIRE, MARINE, CASUALTY INS",Direct Property and Casualty Insurance Carriers,Reinsurance,MD,Y,524126,4030,6331,,,2080
2086,14299,"Robert L. Parkinson, Jr.",CEO,28583,BAXTER INTERNATIONAL INC,Yes,"Chairman, Chief Executive Officer and President",12835.678,0,3580.637,4541.757,3168.828,2469.024,9.456,15304.702,1535,15304.702,9016.263,36370.5,36370.5,528.691,0.097,528.691,0.097,0,0,26.811,1833.955,63,393.379,4541.757,3580.637,2471.944,787.275,52125.269,4508.377,62.243,4561.789,93.821,6876.14,14183.884,0,0,0,0,0,0,0,1,,,2190.634,,,,,,,9.091,9.091,37.838,41.307,51.03,8.576,8.576,,,,,"Dalrymple, Esq.",Christopher,K.,MALE,"FIRE, MARINE, CASUALTY INS",Direct Property and Casualty Insurance Carriers,Reinsurance,MD,Y,524126,4030,6331,,,2086
2101,36830,Neil A. Schrimsher,CEO,46293,APPLIED INDUSTRIAL TECH INC,Yes,"Chief Executive Officer, President, Director and Member of Executive Committee",2232.569,0,1353.644,391.153,459.272,0,150.78,3149.849,795,2232.569,2586.311,2069.178,9758.31,51.748,0.125,51.748,0.125,0,0,22.734,1181.259,50,35,391.153,436.364,22.4,134.6,335.518,1603.686,50.333,2553.393,27.849,1412.779,0,0,218.896,122.057,138.001,0,900.389,0,1,,,7628.579,,,,,,,-20,-20,41.561,46.154,42.214,5.752,5.752,,,CEO,,"Hicks, CFA",Weston,M.,MALE,"FIRE, MARINE, CASUALTY INS",Direct Property and Casualty Insurance Carriers,Reinsurance,MD,Y,524126,4030,6331,,,2101
2111,20526,Vincent A. Forlenza,CEO,20679,BECTON DICKINSON & CO,Yes,"Chairman, Chief Executive Officer and President",10227.658,0,4653.236,3153.732,1400,755.859,35.691,10983.518,985,10983.517,6087.994,37349.275,59225.276,1042.584,0.499,69.528,0.033,44.041,2233.762,6.211,677.682,61,158.479,3153.732,4653.235,331.13,422.789,13235.302,11084.93,113.447,12911.403,62.989,7168.778,10059.918,0,171.885,22.95,119.031,0,1706.602,0,1,,,4911.17,,,,,,,-20,-20,6.937,9.774,21.964,12.44,12.44,,,,,Brandon,Joseph,Patrick,MALE,"FIRE, MARINE, CASUALTY INS",Direct Property and Casualty Insurance Carriers,Reinsurance,MD,Y,524126,4030,6331,,,2111
2124,20473,Daniel Bernstein,CEO,20622,BEL FUSE INC,Yes,"Chief Executive Officer, President, Director, Member of Executive Committee and Managing Director of Macau",507.761,184.615,0,0,0,439.551,23.146,947.312,484.615,947.312,1014.187,0,1695.658,490.242,4.12,490.242,4.12,0,0,2.5,66.875,60,0,0,0,0,0,0,0,12,328.08,0,0,1331.666,0,0,0,0,0,0,0,1,,,2191.093,,,,,,,54.011,5.34,-13.838,-13.838,26.693,-13.838,-13.838,,,,,"Sennott, Jr., CPA",John,L.,MALE,"FIRE, MARINE, CASUALTY INS",Direct Property and Casualty Insurance Carriers,Reinsurance,MD,Y,524126,4030,6331,,,2124
2136,32564,Lowell C. McAdam,CEO,34098,VERIZON COMMUNICATIONS INC,Yes,"Chairman, Chief Executive Officer and Chairman of The Verizon Wireless",18276.544,0,12000.052,0,3800,75.647,850.041,18306.509,1580.769,18306.509,16864.866,37262.095,37262.095,315.992,0.008,315.992,0.008,0,0,225.703,10558.409,59,0,0,12000.052,0,0,0,0,286.314,13393.769,592.355,27710.367,2742.293,0,329.713,460.986,248.359,0,9089.889,45.682,1,,,45147.832,,,,,,,3.654,5.225,12.201,12.201,7.001,-9.261,-4.758,,,CEO,,"Cote, J.D.",David,M.,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2136
2154,24536,Henry J. Theisen,CEO,25153,BEMIS CO INC,Yes,Executive Chairman and Chairman of Executive Committee,6978.159,0,4530.338,0,1322.075,0,69.746,6978.159,1056,6978.159,6691.864,0,28134.077,283.745,0.291,283.745,0.291,0,0,93.874,4244.043,60,0,0,4530.338,0,0,0,0,34.446,1557.304,111.856,5057.009,18191.332,0,0,0,0,0,0,0,1,,,35870.38,,,,,,,-55.769,-57.267,-62.485,-62.485,106.272,-83.942,115.777,,,,,Anderson,David,John,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2154
2176,125,Warren E. Buffett,CEO,4699,BERKSHIRE HATHAWAY,Yes,"Chief Executive Officer, Chairman, and Director",464.011,0,0,0,0,0,364.011,464.011,100,464.011,464.011,0,0,322.354,19.615,322.354,19.615,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,13156.763,,,,,,,0,0,-47.466,-49.411,-55.484,13.125,-60.099,,,,,Fradin,Roger,,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2176
2184,44610,Hubert Joly,CEO,47502,BEST BUY CO INC,Yes,"Chief Executive Officer, President and Director",12937.294,0,6986.928,1654.07,3078.5,0,42.796,12937.294,1175,12937.294,7983.336,24561.691,45489.758,637.053,0.181,637.053,0.181,0,0,165.893,3687.04,55,183.99,1654.07,6986.928,258.686,526.13,3973.556,5909.922,258.71,9106.616,828.245,29154.224,0,0,3374.035,0,313.005,0,9759.876,0,1,,,5368.393,,,,,,,15.247,6.469,23.049,8.81,-5.643,6.749,-61.449,,,,,Kramvis,Andreas,C.,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2184
2220,17433,Norman D. Schwartz,CEO,17343,BIO-RAD LABORATORIES INC,Yes,"Chairman, Chief Executive Officer and President",4741.256,0,1198,1725.49,958.125,0,16.564,4741.256,843.077,4741.256,3296.973,850,5270.203,860.457,2.953,596.244,2.047,0,0,12.417,1479.207,64,35,1725.49,1198,339.841,111.95,15614.705,1003.6,35.451,4272.2,0,0,0,0,0,0,0,0,0,0,1,,,5848.843,,,,,,,6.468,3.284,34.05,34.05,-46.269,17.99,-5.803,,,,,Mahoney,Timothy,O.,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2220
2259,23651,David R. Emery,CEO,24173,BLACK HILLS CORP,Yes,"Chairman, Chief Executive Officer and President",3304.184,0,1347.931,0,1177.092,2782.449,63.661,6086.633,715.5,6086.633,6708.714,0,8082.132,183.473,0.409,183.473,0.409,0,0,37.875,1970.012,51,0,0,1347.931,0,0,0,0,24.706,1310.406,64.001,3393.783,7704.04,0,0,0,0,0,0,0,1,,,4013.514,,,,,,,,,,,,,,,,,,Szlosek,Thomas,A.,MALE,AUTOMATIC REGULATNG CONTROLS,Automatic Environmental Control Manufacturing for,Aerospace & Defense,SP,HON,334512,2010,3822,,,2259
2269,23593,William C. Cobb,CEO,46150,BLOCK H & R INC,Yes,"Chief Executive Officer, President, Director and Member of Finance Committee",7682.992,0,5500.053,0,1171.613,0,26.378,7682.992,984.948,7682.992,17307.695,5689.328,13396.641,1835.037,0.664,634.455,0.23,0,0,497.649,15124.756,58,0,0,5500.053,1188.44,0,14198.424,0,335.889,10157.269,1430.326,7608.835,0,0,0,0,0,0,0,0,1,,,17543.898,,,,,,,10.315,10.315,19.17,19.17,141.556,19.17,177.624,,,CEO,,Aldrich,David,J.,MALE,"SEMICONDUCTOR,RELATED DEVICE",Semiconductor and Related Device Manufacturing,Semiconductors,SP,SWKS,334413,4530,3674,,,2269
2270,47239,Carl G. Trowell,CEO,50460,ENSCO PLC,Yes,"Chief Executive Officer, President and Director",10258.01,0,9000.012,0,367.949,0,345.064,10258.01,544.985,10258.01,1257.998,5032.717,7733.049,89.461,0.038,89.461,0.038,0,0,0,0,45,0,0,9000.012,0,0,0,0,123.786,3707.391,35.708,1069.455,0,0,0,0,0,0,0,0,4,,,6154.228,,,,,,,11.529,11.529,116.516,116.516,121.174,116.516,285.061,,,,,Griffin,Liam,K.,MALE,"SEMICONDUCTOR,RELATED DEVICE",Semiconductor and Related Device Manufacturing,Semiconductors,SP,SWKS,334413,4530,3674,,,2270
